,Season,Emergency_Stage,Waiting_Time,People_Waiting,Weekday,Day,Month,Yesterday_Waiting_Time
313,autumn,2.0,125.61136363636362,3.055454545454545,0.0,24.0,9.0,125.61136363636362
314,autumn,2.0,124.14285714285714,16.660714285714285,1.0,25.0,9.0,125.61136363636362
315,autumn,2.0,91.933908045977,10.122504537205081,2.0,26.0,9.0,124.14285714285714
316,autumn,2.0,98.12134894091416,9.744871794871795,3.0,27.0,9.0,91.933908045977
317,autumn,2.0,80.32713365539453,9.39669887278583,4.0,28.0,9.0,98.12134894091416
318,autumn,2.0,168.68434575647754,13.29523448910045,5.0,29.0,9.0,80.32713365539453
319,autumn,2.0,92.20838967923406,7.933277438199816,6.0,30.0,9.0,168.68434575647754
320,autumn,2.0,84.09945436507937,6.919394841269841,0.0,1.0,10.0,92.20838967923406
321,autumn,2.0,86.6159218610513,6.516620280418001,1.0,2.0,10.0,84.09945436507937
322,autumn,2.0,66.34254952627046,8.490267011197243,2.0,3.0,10.0,86.6159218610513
323,autumn,2.0,78.9482430584458,7.959183066769724,3.0,4.0,10.0,66.34254952627046
324,autumn,2.0,79.90861344537815,5.930147058823529,4.0,5.0,10.0,78.9482430584458
325,autumn,2.0,50.676604765993986,4.870545298411335,5.0,6.0,10.0,79.90861344537815
326,autumn,2.0,78.86690647482014,5.33453237410072,6.0,7.0,10.0,50.676604765993986
327,autumn,2.0,98.86775762936753,10.164086687306503,0.0,8.0,10.0,78.86690647482014
328,autumn,2.0,107.25019157088123,9.321839080459771,1.0,9.0,10.0,98.86775762936753
329,autumn,2.0,107.25019157088123,9.321839080459771,2.0,10.0,10.0,107.25019157088123
330,autumn,2.0,107.25019157088123,9.321839080459771,3.0,11.0,10.0,107.25019157088123
331,autumn,2.0,107.25019157088123,9.321839080459771,4.0,12.0,10.0,107.25019157088123
332,autumn,2.0,107.25019157088123,9.321839080459771,5.0,13.0,10.0,107.25019157088123
333,autumn,2.0,107.25019157088123,9.321839080459771,6.0,14.0,10.0,107.25019157088123
334,autumn,2.0,107.25019157088123,9.321839080459771,0.0,15.0,10.0,107.25019157088123
335,autumn,2.0,105.80434782608697,14.054347826086957,1.0,16.0,10.0,107.25019157088123
336,autumn,2.0,82.79277320494901,8.9653414091215,2.0,17.0,10.0,105.80434782608697
337,autumn,2.0,72.90827406654813,5.696786893573787,3.0,18.0,10.0,82.79277320494901
338,autumn,2.0,83.79589552238807,7.271588486140725,4.0,19.0,10.0,72.90827406654813
339,autumn,2.0,54.397420181645955,4.1752939209895805,5.0,20.0,10.0,83.79589552238807
340,autumn,2.0,53.11231884057971,3.420289855072464,6.0,21.0,10.0,54.397420181645955
341,autumn,2.0,70.68990961077293,11.873946996249154,0.0,22.0,10.0,53.11231884057971
342,autumn,2.0,128.51007407407408,12.08237037037037,1.0,23.0,10.0,70.68990961077293
343,autumn,2.0,70.11392075078206,8.425298343181554,2.0,24.0,10.0,128.51007407407408
344,autumn,2.0,86.40101836590534,9.874735107134448,3.0,25.0,10.0,70.11392075078206
345,autumn,2.0,122.77844108446298,7.681178310740355,4.0,26.0,10.0,86.40101836590534
346,autumn,2.0,87.04288526434195,7.556467941507311,5.0,27.0,10.0,122.77844108446298
347,autumn,2.0,66.40601761252447,2.8528864970645795,6.0,28.0,10.0,87.04288526434195
348,autumn,2.0,56.596136962247584,5.19161545215101,0.0,29.0,10.0,66.40601761252447
349,autumn,2.0,91.47463768115942,9.423913043478262,1.0,30.0,10.0,56.596136962247584
350,autumn,2.0,119.77857142857144,9.621428571428572,2.0,31.0,10.0,91.47463768115942
351,autumn,2.0,79.90780141843972,5.918439716312057,3.0,1.0,11.0,119.77857142857144
352,autumn,2.0,76.88471223021583,7.913643371017471,4.0,2.0,11.0,79.90780141843972
353,autumn,2.0,85.85533126293996,4.566200828157349,5.0,3.0,11.0,76.88471223021583
354,autumn,2.0,61.24728571428572,3.625285714285714,6.0,4.0,11.0,85.85533126293996
355,autumn,2.0,80.13829787234043,7.216312056737589,0.0,5.0,11.0,61.24728571428572
356,autumn,2.0,110.07142857142857,12.392857142857142,1.0,6.0,11.0,80.13829787234043
357,autumn,2.0,84.29667835774706,6.255071865758889,2.0,7.0,11.0,110.07142857142857
358,autumn,2.0,97.95087991718427,13.21728778467909,3.0,8.0,11.0,84.29667835774706
359,autumn,2.0,109.92338354817001,8.79194491898328,4.0,9.0,11.0,97.95087991718427
360,autumn,2.0,80.659255599473,7.088274044795784,5.0,10.0,11.0,109.92338354817001
361,autumn,2.0,70.77058048217914,2.3524356087648965,6.0,11.0,11.0,80.659255599473
362,autumn,2.0,67.06017929438983,7.691150954308849,0.0,12.0,11.0,70.77058048217914
363,autumn,2.0,67.58404017857143,6.848772321428571,1.0,13.0,11.0,67.06017929438983
364,autumn,2.0,94.14028776978418,9.75179856115108,2.0,14.0,11.0,67.58404017857143
365,autumn,2.0,95.13652482269504,8.438618709895305,3.0,15.0,11.0,94.14028776978418
366,autumn,2.0,77.77007299270073,7.813868613138687,4.0,16.0,11.0,95.13652482269504
367,autumn,2.0,60.493290043290045,3.9237012987012987,5.0,17.0,11.0,77.77007299270073
368,autumn,2.0,87.79225865209472,8.053794778384942,6.0,18.0,11.0,60.493290043290045
369,autumn,2.0,86.78674203494347,13.279574836371506,0.0,19.0,11.0,87.79225865209472
370,autumn,2.0,131.24468085106383,13.01418439716312,1.0,20.0,11.0,86.78674203494347
371,autumn,2.0,104.71940307846327,7.96934050807158,2.0,21.0,11.0,131.24468085106383
372,autumn,2.0,79.84327651515152,7.255326704545454,3.0,22.0,11.0,104.71940307846327
373,autumn,2.0,70.1257141345747,4.941202920016927,4.0,23.0,11.0,79.84327651515152
374,autumn,2.0,72.66004464285714,4.032700892857143,5.0,24.0,11.0,70.1257141345747
375,autumn,2.0,61.34196849114828,6.736072762709111,6.0,25.0,11.0,72.66004464285714
376,autumn,2.0,127.41755761463531,12.346935138987883,0.0,26.0,11.0,61.34196849114828
377,autumn,2.0,118.46741071428572,12.31484375,1.0,27.0,11.0,127.41755761463531
378,autumn,2.0,91.90515873015873,8.27063492063492,2.0,28.0,11.0,118.46741071428572
379,autumn,2.0,84.24099378881988,7.834679089026915,3.0,29.0,11.0,91.90515873015873
380,autumn,2.0,71.99668915542229,7.2822338830584705,4.0,30.0,11.0,84.24099378881988
381,autumn,2.0,124.8892857142857,8.442857142857143,5.0,1.0,12.0,71.99668915542229
382,autumn,2.0,58.63538205980066,3.469158361018826,6.0,2.0,12.0,124.8892857142857
383,autumn,2.0,64.8767847260653,7.272274488101826,0.0,3.0,12.0,58.63538205980066
384,autumn,2.0,94.25942959917779,9.984326824254882,1.0,4.0,12.0,64.8767847260653
385,autumn,2.0,116.2621590324241,12.263317035512094,2.0,5.0,12.0,94.25942959917779
386,autumn,2.0,136.62589928057554,13.294964028776977,3.0,6.0,12.0,116.2621590324241
387,autumn,2.0,99.56513623446816,5.489329692984899,4.0,7.0,12.0,136.62589928057554
388,autumn,2.0,45.51785714285714,4.164285714285715,5.0,8.0,12.0,99.56513623446816
389,autumn,2.0,43.51418439716312,3.25531914893617,6.0,9.0,12.0,45.51785714285714
390,autumn,2.0,48.70873015873016,5.302645502645502,0.0,10.0,12.0,43.51418439716312
391,autumn,2.0,114.02328781623795,10.846829681380331,1.0,11.0,12.0,48.70873015873016
392,autumn,2.0,108.18686974789915,9.588235294117647,2.0,12.0,12.0,114.02328781623795
393,autumn,2.0,175.84929078014184,11.609422492401215,3.0,13.0,12.0,108.18686974789915
394,autumn,2.0,73.50100205549846,4.873201438848921,4.0,14.0,12.0,175.84929078014184
395,autumn,2.0,69.63309352517985,3.6258992805755392,5.0,15.0,12.0,73.50100205549846
396,autumn,2.0,57.14642857142857,4.571428571428571,6.0,16.0,12.0,69.63309352517985
397,autumn,2.0,80.06483888519436,7.568103500392962,0.0,17.0,12.0,57.14642857142857
398,autumn,2.0,79.09088017580385,6.77235137635901,1.0,18.0,12.0,80.06483888519436
399,autumn,2.0,62.84110845295056,7.372977899293689,2.0,19.0,12.0,79.09088017580385
400,autumn,2.0,100.90842198581561,15.994148936170212,3.0,20.0,12.0,62.84110845295056
401,winter,2.0,173.21428571428572,6.375,4.0,21.0,12.0,100.90842198581561
402,winter,2.0,134.62857142857143,2.407142857142857,5.0,22.0,12.0,173.21428571428572
403,winter,2.0,41.351063829787236,2.723404255319149,6.0,23.0,12.0,134.62857142857143
404,winter,2.0,45.5,0.9464285714285714,0.0,24.0,12.0,41.351063829787236
405,winter,2.0,53.31560283687943,0.5,1.0,25.0,12.0,45.5
406,winter,2.0,68.53237410071942,0.08992805755395683,2.0,26.0,12.0,53.31560283687943
407,winter,2.0,177.53985507246378,7.778985507246377,3.0,27.0,12.0,68.53237410071942
408,winter,2.0,131.53243665936816,13.078104472943386,4.0,28.0,12.0,177.53985507246378
409,winter,2.0,149.60791366906474,13.4568345323741,5.0,29.0,12.0,131.53243665936816
410,winter,2.0,94.32446410767697,11.173043369890328,6.0,30.0,12.0,149.60791366906474
411,winter,2.0,121.99725506756756,11.270586993243244,0.0,31.0,12.0,94.32446410767697
412,winter,2.0,121.99725506756756,11.270586993243244,1.0,1.0,1.0,121.99725506756756
413,winter,2.0,118.45000000000002,15.783333333333333,2.0,2.0,1.0,121.99725506756756
414,winter,2.0,103.16441005802707,14.897404900064473,3.0,3.0,1.0,118.45000000000002
415,winter,2.0,118.0224738675958,11.932404181184669,4.0,4.0,1.0,103.16441005802707
416,winter,2.0,97.98515037593984,10.582142857142857,5.0,5.0,1.0,118.0224738675958
417,winter,2.0,62.81071428571428,3.9785714285714286,6.0,6.0,1.0,97.98515037593984
418,winter,2.0,56.23319533718269,7.281838980281076,0.0,7.0,1.0,62.81071428571428
419,winter,2.0,83.21621978602562,9.699643376040154,1.0,8.0,1.0,56.23319533718269
420,winter,2.0,84.975,7.577272727272727,2.0,9.0,1.0,83.21621978602562
421,winter,2.0,70.28502415458937,6.839774557165861,3.0,10.0,1.0,84.975
422,winter,2.0,57.85874257116046,6.54848295276822,4.0,11.0,1.0,70.28502415458937
423,winter,2.0,105.76498190863862,8.879070556309362,5.0,12.0,1.0,57.85874257116046
424,winter,2.0,104.07065217391305,9.130661231884059,6.0,13.0,1.0,105.76498190863862
425,winter,2.0,127.14572649572649,8.094017094017094,0.0,14.0,1.0,104.07065217391305
426,winter,2.0,80.95563549160671,7.6923417787509125,1.0,15.0,1.0,127.14572649572649
427,winter,2.0,77.47681625841827,7.256511115084332,2.0,16.0,1.0,80.95563549160671
428,winter,2.0,100.76748807631161,11.674682034976152,3.0,17.0,1.0,77.47681625841827
429,winter,2.0,115.5402073732719,7.960714285714285,4.0,18.0,1.0,100.76748807631161
430,winter,2.0,110.17049748925817,8.642309882486929,5.0,19.0,1.0,115.5402073732719
431,winter,2.0,120.0766888150609,11.991971207087486,6.0,20.0,1.0,110.17049748925817
432,winter,2.0,142.42142857142858,14.195238095238095,0.0,21.0,1.0,120.0766888150609
433,winter,2.0,106.39758490566038,10.148981132075471,1.0,22.0,1.0,142.42142857142858
434,winter,2.0,103.7375061850569,8.536780471713673,2.0,23.0,1.0,106.39758490566038
435,winter,2.0,99.63506493506493,11.092857142857142,3.0,24.0,1.0,103.7375061850569
436,winter,2.0,103.19306848404256,9.12217420212766,4.0,25.0,1.0,99.63506493506493
437,winter,2.0,125.53940281030445,11.233665105386416,5.0,26.0,1.0,103.19306848404256
438,winter,2.0,100.04883945841392,7.756769825918762,6.0,27.0,1.0,125.53940281030445
439,winter,2.0,114.65096310048735,12.329397772104898,0.0,28.0,1.0,100.04883945841392
440,winter,2.0,111.23881673881675,10.80465367965368,1.0,29.0,1.0,114.65096310048735
441,winter,2.0,89.165077327465,9.155999755486278,2.0,30.0,1.0,111.23881673881675
442,winter,2.0,118.96177295451774,12.032008291671747,3.0,31.0,1.0,89.165077327465
443,winter,2.0,105.3204482567792,6.46092971776425,4.0,1.0,2.0,118.96177295451774
444,winter,2.0,88.93902750140313,9.601331700596969,5.0,2.0,2.0,105.3204482567792
445,winter,2.0,59.44840807942485,3.951797329681616,6.0,3.0,2.0,88.93902750140313
446,winter,2.0,79.83650793650793,11.378042328042328,0.0,4.0,2.0,59.44840807942485
447,winter,2.0,106.47854155300965,10.240498272413166,1.0,5.0,2.0,79.83650793650793
448,winter,2.0,108.13966165413535,12.441353383458647,2.0,6.0,2.0,106.47854155300965
449,winter,2.0,160.2448195289922,13.41419172354424,3.0,7.0,2.0,108.13966165413535
450,winter,2.0,112.30415282392026,8.294241417497231,4.0,8.0,2.0,160.2448195289922
451,winter,2.0,59.9720623501199,4.335431654676259,5.0,9.0,2.0,112.30415282392026
452,winter,2.0,80.25339728217426,5.806354916067146,6.0,10.0,2.0,59.9720623501199
453,winter,2.0,99.71891948268669,10.706299541093033,0.0,11.0,2.0,80.25339728217426
454,winter,2.0,107.3604743323985,9.646079746372394,1.0,12.0,2.0,99.71891948268669
455,winter,2.0,86.9468992248062,8.180537098560354,2.0,13.0,2.0,107.3604743323985
456,winter,2.0,135.83627593738623,11.182138090037617,3.0,14.0,2.0,86.9468992248062
457,winter,2.0,100.3279612530448,6.688551520987934,4.0,15.0,2.0,135.83627593738623
458,winter,2.0,54.55332204824376,3.8682818451121457,5.0,16.0,2.0,100.3279612530448
459,winter,2.0,91.93454106280194,6.009983896940419,6.0,17.0,2.0,54.55332204824376
460,winter,2.0,79.09016666666666,9.582666666666666,0.0,18.0,2.0,91.93454106280194
461,winter,2.0,101.71983015091686,10.56850759993509,1.0,19.0,2.0,79.09016666666666
462,winter,2.0,104.58888500320569,11.680276272075536,2.0,20.0,2.0,101.71983015091686
463,winter,2.0,113.5037037037037,12.88888888888889,3.0,21.0,2.0,104.58888500320569
464,winter,2.0,73.56894033645264,5.945339968626603,4.0,22.0,2.0,113.5037037037037
465,winter,2.0,79.37727743271222,6.99824016563147,5.0,23.0,2.0,73.56894033645264
466,winter,2.0,83.61023622047244,8.279527559055119,6.0,24.0,2.0,79.37727743271222
467,winter,2.0,98.99792361232966,11.528806223314032,0.0,25.0,2.0,83.61023622047244
468,winter,2.0,89.38135393324684,10.277980893973346,1.0,26.0,2.0,98.99792361232966
469,winter,2.0,95.97307692307692,6.141666666666667,2.0,27.0,2.0,89.38135393324684
470,winter,2.0,94.97037037037038,10.322507122507123,3.0,28.0,2.0,95.97307692307692
471,winter,2.0,67.71836007130125,5.961007130124777,4.0,1.0,3.0,94.97037037037038
472,winter,2.0,92.64466988080889,7.688295165394402,5.0,2.0,3.0,67.71836007130125
473,winter,2.0,84.25061538461537,7.071076923076923,6.0,3.0,3.0,92.64466988080889
474,winter,2.0,117.84908474576271,11.594440677966102,0.0,4.0,3.0,84.25061538461537
475,winter,2.0,57.394604841061536,3.7548556430446194,1.0,5.0,3.0,117.84908474576271
476,winter,2.0,54.87964376590331,4.726558524173028,2.0,6.0,3.0,57.394604841061536
477,winter,2.0,100.52516698473283,8.552898377862595,3.0,7.0,3.0,54.87964376590331
478,winter,2.0,81.50736601473203,8.271113792227585,4.0,8.0,3.0,100.52516698473283
479,winter,2.0,71.04744525547446,6.737664233576642,5.0,9.0,3.0,81.50736601473203
480,winter,2.0,100.75597178787677,6.824239803047441,6.0,10.0,3.0,71.04744525547446
481,winter,2.0,93.13985062528948,12.066205419175544,0.0,11.0,3.0,100.75597178787677
482,winter,2.0,93.95067095714091,8.832705737368205,1.0,12.0,3.0,93.13985062528948
483,winter,2.0,72.32919615214507,5.2105263157894735,2.0,13.0,3.0,93.95067095714091
484,winter,2.0,84.078242481203,9.708881578947368,3.0,14.0,3.0,72.32919615214507
485,winter,2.0,97.13593984962407,7.802045112781954,4.0,15.0,3.0,84.078242481203
486,winter,2.0,65.19515796511952,6.741655987073048,5.0,16.0,3.0,97.13593984962407
487,winter,2.0,71.88689458689458,8.051709401709402,6.0,17.0,3.0,65.19515796511952
488,winter,2.0,74.23063973063974,9.042508417508417,0.0,18.0,3.0,71.88689458689458
489,winter,2.0,122.91298359084921,13.919271769074141,1.0,19.0,3.0,74.23063973063974
490,winter,2.0,99.35480799746112,8.057854649317678,2.0,20.0,3.0,122.91298359084921
491,spring,2.0,98.12371751025992,8.48888508891929,3.0,21.0,3.0,99.35480799746112
492,spring,2.0,105.66231755860238,6.806722689075631,4.0,22.0,3.0,98.12371751025992
493,spring,2.0,79.73192531374349,5.9769819406183045,5.0,23.0,3.0,105.66231755860238
494,spring,2.0,103.18297435897435,10.547247863247863,6.0,24.0,3.0,79.73192531374349
495,spring,2.0,115.52543859649123,14.24188596491228,0.0,25.0,3.0,103.18297435897435
496,spring,2.0,82.7952439237629,9.936731363291951,1.0,26.0,3.0,115.52543859649123
497,spring,2.0,85.64640924382039,7.810004387889426,2.0,27.0,3.0,82.7952439237629
498,spring,2.0,98.52789725209081,10.73873954599761,3.0,28.0,3.0,85.64640924382039
499,spring,2.0,128.81012658227849,5.632911392405063,4.0,29.0,3.0,98.52789725209081
500,spring,2.0,128.81012658227849,5.632911392405063,5.0,30.0,3.0,128.81012658227849
501,spring,2.0,128.81012658227849,5.632911392405063,6.0,31.0,3.0,128.81012658227849
502,spring,2.0,128.81012658227849,5.632911392405063,0.0,1.0,4.0,128.81012658227849
503,spring,2.0,128.81012658227849,5.632911392405063,1.0,2.0,4.0,128.81012658227849
504,spring,2.0,73.4551282051282,9.076923076923077,2.0,3.0,4.0,128.81012658227849
505,spring,2.0,68.77147766323024,8.428393470790379,3.0,4.0,4.0,73.4551282051282
506,spring,2.0,79.803125,5.558096590909091,4.0,5.0,4.0,68.77147766323024
507,spring,2.0,64.02529761904762,5.128968253968254,5.0,6.0,4.0,79.803125
508,spring,2.0,57.92448351648352,5.1471208791208785,6.0,7.0,4.0,64.02529761904762
509,spring,2.0,54.39447035309793,7.357761492338442,0.0,8.0,4.0,57.92448351648352
510,spring,2.0,54.39447035309793,7.357761492338442,1.0,9.0,4.0,54.39447035309793
511,spring,2.0,68.5,9.793478260869565,2.0,10.0,4.0,54.39447035309793
512,spring,2.0,57.82958098811757,6.617365019804044,3.0,11.0,4.0,68.5
513,spring,2.0,125.7878726833199,9.541498791297341,4.0,12.0,4.0,57.82958098811757
514,spring,2.0,43.54133214391912,4.804415700267618,5.0,13.0,4.0,125.7878726833199
515,spring,2.0,37.29688341669873,2.5266641015775297,6.0,14.0,4.0,43.54133214391912
516,spring,2.0,88.46667771883288,14.409980106100795,0.0,15.0,4.0,37.29688341669873
517,spring,2.0,80.03068410462777,7.905935613682093,1.0,16.0,4.0,88.46667771883288
518,spring,2.0,83.81284221005475,8.349178695868591,2.0,17.0,4.0,80.03068410462777
519,spring,2.0,88.38193395208287,9.328189078350961,3.0,18.0,4.0,83.81284221005475
520,spring,2.0,77.93612750885478,6.313419913419914,4.0,19.0,4.0,88.38193395208287
521,spring,2.0,84.19563978341408,7.09789113707609,5.0,20.0,4.0,77.93612750885478
522,spring,2.0,108.10069710433584,4.442010111843113,6.0,21.0,4.0,84.19563978341408
523,spring,2.0,65.01165755919854,6.701092896174863,0.0,22.0,4.0,108.10069710433584
524,spring,2.0,66.42133204633204,5.978603603603604,1.0,23.0,4.0,65.01165755919854
525,spring,2.0,69.78716996988585,8.153337068422157,2.0,24.0,4.0,66.42133204633204
526,spring,2.0,67.43673029556649,4.323121921182266,3.0,25.0,4.0,69.78716996988585
527,spring,2.0,86.46371027346638,12.947487065779749,4.0,26.0,4.0,67.43673029556649
528,spring,2.0,114.71490882854519,8.879574970484061,5.0,27.0,4.0,86.46371027346638
529,spring,2.0,106.3759867583397,8.285809778456837,6.0,28.0,4.0,114.71490882854519
530,spring,2.0,62.180378810298905,6.729468777744895,0.0,29.0,4.0,106.3759867583397
