Acquisition_Time,Season,Emergency_Stage,Waiting_Time,People_Waiting,Weekday,Day,Month
2018-07-08,summer,1.0,147.51217038539554,0.8722109533468559,6.0,8.0,7.0
2018-07-09,summer,1.0,159.14155107187895,4.527585119798235,0.0,9.0,7.0
2018-07-10,summer,1.0,210.69272727272727,1.6318181818181818,1.0,10.0,7.0
2018-07-11,summer,1.0,94.87777777777778,1.1488888888888888,2.0,11.0,7.0
2018-07-12,summer,1.0,132.1556991774383,1.2636114375244811,3.0,12.0,7.0
2018-07-13,summer,1.0,89.57098765432099,0.7524691358024692,4.0,13.0,7.0
2018-07-14,summer,1.0,89.57098765432099,0.7524691358024692,5.0,14.0,7.0
2018-07-15,summer,1.0,89.57098765432099,0.7524691358024692,6.0,15.0,7.0
2018-07-16,summer,1.0,89.57098765432099,0.7524691358024692,0.0,16.0,7.0
2018-07-17,summer,1.0,89.57098765432099,0.7524691358024692,1.0,17.0,7.0
2018-07-18,summer,1.0,89.57098765432099,0.7524691358024692,2.0,18.0,7.0
2018-07-19,summer,1.0,89.57098765432099,0.7524691358024692,3.0,19.0,7.0
2018-07-20,summer,1.0,45.74668978562421,0.689312736443884,4.0,20.0,7.0
2018-07-21,summer,1.0,171.40243902439025,0.5885471898197243,5.0,21.0,7.0
2018-07-22,summer,1.0,38.22051282051282,0.22692307692307695,6.0,22.0,7.0
2018-07-23,summer,1.0,106.16995073891626,1.9417077175697866,0.0,23.0,7.0
2018-07-24,summer,1.0,206.91631578947369,1.5642105263157893,1.0,24.0,7.0
2018-07-25,summer,1.0,127.7433155080214,0.8732620320855615,2.0,25.0,7.0
2018-07-26,summer,1.0,53.196846846846846,0.7185585585585585,3.0,26.0,7.0
2018-07-27,summer,1.0,145.1810344827586,0.5222701149425287,4.0,27.0,7.0
2018-07-28,summer,1.0,69.39330922242314,0.15983524211372313,5.0,28.0,7.0
2018-07-29,summer,1.0,136.68974358974359,0.9900641025641025,6.0,29.0,7.0
2018-07-30,summer,1.0,147.70464135021098,1.1987810595405533,0.0,30.0,7.0
