Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Month,Season,Day
4.0,Medicina,Urgncia Central,15.929411764705883,0.2,2,10,autumn,3.0
4.0,Cirurgia,Urgncia Central,28.27027027027027,0.12162162162162163,3,10,autumn,
4.0,Medicina,Urgncia Central,18.45360824742268,0.10309278350515463,3,10,autumn,4.0
4.0,Cirurgia,Urgncia Central,19.895522388059703,0.23880597014925373,4,10,autumn,
4.0,Medicina,Urgncia Central,10.946969696969697,0.1590909090909091,4,10,autumn,5.0
4.0,Cirurgia,Urgncia Central,23.44736842105263,0.18421052631578946,5,10,autumn,
4.0,Medicina,Urgncia Central,17.95876288659794,0.20618556701030927,5,10,autumn,6.0
4.0,Medicina,Urgncia Central,16.59259259259259,0.12962962962962962,6,10,autumn,7.0
4.0,Cirurgia,Urgncia Central,16.181818181818183,0.22727272727272727,6,10,autumn,
4.0,Medicina,Urgncia Central,9.232876712328768,0.0684931506849315,0,10,autumn,8.0
4.0,Cirurgia,Urgncia Central,15.80327868852459,0.14754098360655737,0,10,autumn,
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,1,10,autumn,9.0
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,1,10,autumn,
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,2,10,autumn,10.0
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,2,10,autumn,
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,3,10,autumn,
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,3,10,autumn,11.0
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,4,10,autumn,
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,4,10,autumn,12.0
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,5,10,autumn,13.0
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,5,10,autumn,
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,6,10,autumn,14.0
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,6,10,autumn,
4.0,Medicina,Urgncia Central,10.151162790697674,0.3488372093023256,0,10,autumn,15.0
4.0,Cirurgia,Urgncia Central,19.818181818181817,0.0,0,10,autumn,
4.0,Medicina,Urgncia Central,30.844444444444445,0.08888888888888889,1,10,autumn,16.0
4.0,Cirurgia,Urgncia Central,35.42857142857143,1.1904761904761905,1,10,autumn,
4.0,Medicina,Urgncia Central,29.515151515151516,0.29292929292929293,2,10,autumn,17.0
4.0,Cirurgia,Urgncia Central,24.976744186046513,0.09302325581395349,2,10,autumn,
4.0,Cirurgia,Urgncia Central,21.46808510638298,0.10638297872340426,3,10,autumn,
4.0,Medicina,Urgncia Central,17.581196581196583,0.23931623931623933,3,10,autumn,18.0
4.0,Cirurgia,Urgncia Central,54.204819277108435,0.30120481927710846,4,10,autumn,
4.0,Medicina,Urgncia Central,9.51063829787234,0.05319148936170213,4,10,autumn,19.0
4.0,Cirurgia,Urgncia Central,22.928571428571427,0.21428571428571427,5,10,autumn,
4.0,Medicina,Urgncia Central,18.144329896907216,0.32989690721649484,5,10,autumn,20.0
4.0,Medicina,Urgncia Central,10.79245283018868,0.09433962264150944,6,10,autumn,21.0
4.0,Cirurgia,Urgncia Central,60.0,0.0,6,10,autumn,
4.0,Medicina,Urgncia Central,16.13978494623656,0.0967741935483871,0,10,autumn,22.0
4.0,Cirurgia,Urgncia Central,32.65217391304348,0.2608695652173913,0,10,autumn,
4.0,Medicina,Urgncia Central,15.679487179487179,0.10256410256410256,1,10,autumn,23.0
4.0,Cirurgia,Urgncia Central,22.083333333333332,0.3333333333333333,1,10,autumn,
4.0,Cirurgia,Urgncia Central,29.84313725490196,0.23529411764705882,2,10,autumn,
4.0,Medicina,Urgncia Central,20.33644859813084,0.3177570093457944,2,10,autumn,24.0
4.0,Cirurgia,Urgncia Central,26.757142857142856,0.2,3,10,autumn,
4.0,Medicina,Urgncia Central,20.876288659793815,0.31958762886597936,3,10,autumn,25.0
4.0,Medicina,Urgncia Central,24.4375,0.125,4,10,autumn,26.0
4.0,Cirurgia,Urgncia Central,28.26086956521739,0.2391304347826087,4,10,autumn,
4.0,Cirurgia,Urgncia Central,19.666666666666668,0.0196078431372549,5,10,autumn,
4.0,Medicina,Urgncia Central,12.368932038834952,0.18446601941747573,5,10,autumn,27.0
4.0,Medicina,Urgncia Central,15.48360655737705,0.36065573770491804,6,10,autumn,28.0
4.0,Cirurgia,Urgncia Central,18.721153846153847,0.057692307692307696,6,10,autumn,
4.0,Medicina,Urgncia Central,20.54945054945055,0.18681318681318682,0,10,autumn,29.0
4.0,Cirurgia,Urgncia Central,18.34426229508197,0.04918032786885246,0,10,autumn,
4.0,Medicina,Urgncia Central,7.181818181818182,0.08264462809917356,1,10,autumn,30.0
4.0,Cirurgia,Urgncia Central,18.012345679012345,0.04938271604938271,1,10,autumn,
4.0,Cirurgia,Urgncia Central,46.125,0.0,2,10,autumn,
4.0,Medicina,Urgncia Central,14.447619047619048,0.1619047619047619,2,10,autumn,31.0
4.0,Cirurgia,Urgncia Central,53.43103448275862,0.29310344827586204,3,11,autumn,
4.0,Medicina,Urgncia Central,12.393258426966293,0.20224719101123595,3,11,autumn,1.0
4.0,Cirurgia,Urgncia Central,50.932038834951456,0.24271844660194175,4,11,autumn,
4.0,Medicina,Urgncia Central,16.944444444444443,0.29365079365079366,4,11,autumn,2.0
4.0,Medicina,Urgncia Central,13.737704918032787,0.09836065573770492,5,11,autumn,3.0
4.0,Cirurgia,Urgncia Central,38.666666666666664,0.20238095238095238,5,11,autumn,
4.0,Cirurgia,Urgncia Central,45.05714285714286,0.12857142857142856,6,11,autumn,
4.0,Medicina,Urgncia Central,21.632075471698112,0.3490566037735849,6,11,autumn,4.0
4.0,Medicina,Urgncia Central,17.151785714285715,0.26785714285714285,0,11,autumn,5.0
4.0,Cirurgia,Urgncia Central,39.5188679245283,0.19811320754716982,0,11,autumn,
4.0,Medicina,Urgncia Central,18.128712871287128,0.297029702970297,1,11,autumn,6.0
4.0,Cirurgia,Urgncia Central,30.171875,0.046875,1,11,autumn,
4.0,Medicina,Urgncia Central,16.7,0.10909090909090909,2,11,autumn,7.0
4.0,Cirurgia,Urgncia Central,37.527472527472526,0.054945054945054944,2,11,autumn,
4.0,Cirurgia,Urgncia Central,23.395833333333332,0.125,3,11,autumn,
4.0,Medicina,Urgncia Central,15.585714285714285,0.05714285714285714,3,11,autumn,8.0
4.0,Cirurgia,Urgncia Central,42.396039603960396,0.0594059405940594,4,11,autumn,
4.0,Medicina,Urgncia Central,9.030303030303031,0.11363636363636363,4,11,autumn,9.0
4.0,Cirurgia,Urgncia Central,19.28301886792453,0.09433962264150944,5,11,autumn,
4.0,Medicina,Urgncia Central,17.016,0.296,5,11,autumn,10.0
4.0,Cirurgia,Urgncia Central,31.680851063829788,0.0425531914893617,6,11,autumn,
4.0,Medicina,Urgncia Central,22.188976377952756,0.2440944881889764,6,11,autumn,11.0
4.0,Cirurgia,Urgncia Central,48.85964912280702,0.42105263157894735,0,11,autumn,
4.0,Medicina,Urgncia Central,18.44,0.34,0,11,autumn,12.0
4.0,Cirurgia,Urgncia Central,66.40677966101696,0.4576271186440678,1,11,autumn,
4.0,Medicina,Urgncia Central,21.055118110236222,0.3858267716535433,1,11,autumn,13.0
4.0,Medicina,Urgncia Central,14.5,0.2391304347826087,2,11,autumn,14.0
4.0,Cirurgia,Urgncia Central,57.07692307692308,0.8589743589743589,2,11,autumn,
4.0,Cirurgia,Urgncia Central,28.47945205479452,0.0958904109589041,3,11,autumn,
4.0,Medicina,Urgncia Central,22.98198198198198,0.21621621621621623,3,11,autumn,15.0
4.0,Cirurgia,Urgncia Central,23.046153846153846,0.06153846153846154,4,11,autumn,
4.0,Medicina,Urgncia Central,23.296875,0.234375,4,11,autumn,16.0
4.0,Cirurgia,Urgncia Central,73.83333333333333,0.2777777777777778,5,11,autumn,
4.0,Medicina,Urgncia Central,12.432,0.16,5,11,autumn,17.0
4.0,Medicina,Urgncia Central,13.753968253968255,0.14285714285714285,6,11,autumn,18.0
4.0,Cirurgia,Urgncia Central,24.22222222222222,0.20634920634920634,6,11,autumn,
4.0,Cirurgia,Urgncia Central,43.75,0.375,0,11,autumn,
4.0,Medicina,Urgncia Central,11.398373983739837,0.1951219512195122,0,11,autumn,19.0
4.0,Medicina,Urgncia Central,21.617886178861788,0.5040650406504065,1,11,autumn,20.0
4.0,Cirurgia,Urgncia Central,22.916666666666668,0.0625,1,11,autumn,
4.0,Medicina,Urgncia Central,20.887931034482758,0.4224137931034483,2,11,autumn,21.0
4.0,Cirurgia,Urgncia Central,33.96153846153846,0.01282051282051282,2,11,autumn,
4.0,Medicina,Urgncia Central,21.43243243243243,0.2972972972972973,3,11,autumn,22.0
4.0,Cirurgia,Urgncia Central,14.174603174603174,0.2222222222222222,3,11,autumn,
4.0,Cirurgia,Urgncia Central,54.784946236559136,0.5806451612903226,4,11,autumn,
4.0,Medicina,Urgncia Central,7.063492063492063,0.1349206349206349,4,11,autumn,23.0
4.0,Cirurgia,Urgncia Central,34.04587155963303,0.05504587155963303,5,11,autumn,
4.0,Medicina,Urgncia Central,17.78676470588235,0.23529411764705882,5,11,autumn,24.0
4.0,Medicina,Urgncia Central,14.882352941176471,0.14705882352941177,6,11,autumn,25.0
4.0,Cirurgia,Urgncia Central,36.482142857142854,0.10714285714285714,6,11,autumn,
4.0,Cirurgia,Urgncia Central,14.75,0.022727272727272728,0,11,autumn,
4.0,Medicina,Urgncia Central,15.298245614035087,0.39473684210526316,0,11,autumn,26.0
4.0,Medicina,Urgncia Central,17.11764705882353,0.31932773109243695,1,11,autumn,27.0
4.0,Cirurgia,Urgncia Central,53.264150943396224,0.07547169811320754,1,11,autumn,
4.0,Medicina,Urgncia Central,17.875,0.3,2,11,autumn,28.0
4.0,Cirurgia,Urgncia Central,28.462962962962962,0.0,2,11,autumn,
4.0,Medicina,Urgncia Central,8.683760683760683,0.17094017094017094,3,11,autumn,29.0
4.0,Cirurgia,Urgncia Central,33.63461538461539,0.15384615384615385,3,11,autumn,
4.0,Medicina,Urgncia Central,18.16,0.192,4,11,autumn,30.0
4.0,Cirurgia,Urgncia Central,20.636363636363637,0.18181818181818182,4,11,autumn,
4.0,Medicina,Urgncia Central,17.711111111111112,0.32592592592592595,5,12,autumn,1.0
4.0,Cirurgia,Urgncia Central,13.313432835820896,0.07462686567164178,5,12,autumn,
4.0,Medicina,Urgncia Central,5.453781512605042,0.08403361344537816,6,12,autumn,2.0
4.0,Cirurgia,Urgncia Central,23.989690721649485,0.14432989690721648,6,12,autumn,
4.0,Cirurgia,Urgncia Central,26.515463917525775,0.23711340206185566,0,12,autumn,
4.0,Medicina,Urgncia Central,26.88135593220339,0.6186440677966102,0,12,autumn,3.0
4.0,Medicina,Urgncia Central,11.892857142857142,0.2642857142857143,1,12,autumn,4.0
4.0,Cirurgia,Urgncia Central,20.852459016393443,0.09836065573770492,1,12,autumn,
4.0,Cirurgia,Urgncia Central,26.36764705882353,0.14705882352941177,2,12,autumn,
4.0,Medicina,Urgncia Central,13.275229357798166,0.2018348623853211,2,12,autumn,5.0
4.0,Cirurgia,Urgncia Central,49.42028985507246,0.2898550724637681,3,12,autumn,
4.0,Medicina,Urgncia Central,22.1984126984127,0.373015873015873,3,12,autumn,6.0
4.0,Medicina,Urgncia Central,19.680672268907564,0.25210084033613445,4,12,autumn,7.0
4.0,Cirurgia,Urgncia Central,50.145833333333336,0.5729166666666666,4,12,autumn,
4.0,Cirurgia,Urgncia Central,26.14516129032258,0.43548387096774194,5,12,autumn,
4.0,Medicina,Urgncia Central,15.84297520661157,0.23140495867768596,5,12,autumn,8.0
4.0,Cirurgia,Urgncia Central,26.539473684210527,0.06578947368421052,6,12,autumn,
4.0,Medicina,Urgncia Central,14.323076923076924,0.23846153846153847,6,12,autumn,9.0
4.0,Medicina,Urgncia Central,13.43089430894309,0.3008130081300813,0,12,autumn,10.0
4.0,Cirurgia,Urgncia Central,24.691358024691358,0.345679012345679,0,12,autumn,
4.0,Cirurgia,Urgncia Central,89.9090909090909,0.13636363636363635,1,12,autumn,
4.0,Medicina,Urgncia Central,13.52482269503546,0.20567375886524822,1,12,autumn,11.0
4.0,Medicina,Urgncia Central,10.563106796116505,0.20388349514563106,2,12,autumn,12.0
4.0,Cirurgia,Urgncia Central,71.359375,0.453125,2,12,autumn,
4.0,Cirurgia,Urgncia Central,23.682539682539684,0.047619047619047616,3,12,autumn,
4.0,Medicina,Urgncia Central,21.73469387755102,0.5204081632653061,3,12,autumn,13.0
4.0,Medicina,Urgncia Central,14.637931034482758,0.27586206896551724,4,12,autumn,14.0
4.0,Cirurgia,Urgncia Central,30.49230769230769,0.49230769230769234,4,12,autumn,
4.0,Cirurgia,Urgncia Central,27.120689655172413,0.06896551724137931,5,12,autumn,
4.0,Medicina,Urgncia Central,14.819672131147541,0.22131147540983606,5,12,autumn,15.0
4.0,Cirurgia,Urgncia Central,17.466666666666665,0.0,6,12,autumn,
4.0,Medicina,Urgncia Central,19.598130841121495,0.21495327102803738,6,12,autumn,16.0
4.0,Cirurgia,Urgncia Central,24.873417721518987,0.11392405063291139,0,12,autumn,
4.0,Medicina,Urgncia Central,16.126582278481013,0.2911392405063291,0,12,autumn,17.0
4.0,Cirurgia,Urgncia Central,21.3,0.1,1,12,autumn,
4.0,Medicina,Urgncia Central,10.919191919191919,0.23232323232323232,1,12,autumn,18.0
4.0,Cirurgia,Urgncia Central,36.19444444444444,0.05555555555555555,2,12,autumn,
4.0,Medicina,Urgncia Central,11.614678899082568,0.1651376146788991,2,12,autumn,19.0
4.0,Medicina,Urgncia Central,27.483516483516482,0.07692307692307693,3,12,autumn,20.0
4.0,Cirurgia,Urgncia Central,39.6,0.075,3,12,autumn,
4.0,Cirurgia,Urgncia Central,39.6,0.075,4,12,winter,
4.0,Medicina,Urgncia Central,40.0,0.0,4,12,winter,21.0
4.0,Medicina,Urgncia Central,16.0,0.0,5,12,winter,22.0
4.0,Cirurgia,Urgncia Central,106.0,0.0,5,12,winter,
4.0,Medicina,Urgncia Central,16.0,0.0,6,12,winter,23.0
4.0,Cirurgia,Urgncia Central,44.01418439716312,0.0,6,12,winter,
4.0,Medicina,Urgncia Central,8.607142857142858,0.8214285714285714,0,12,winter,24.0
4.0,Cirurgia,Urgncia Central,30.0,0.0,0,12,winter,
4.0,Cirurgia,Urgncia Central,30.0,0.0,1,12,winter,
4.0,Medicina,Urgncia Central,6.177304964539007,0.1773049645390071,1,12,winter,25.0
4.0,Cirurgia,Urgncia Central,30.0,0.0,2,12,winter,
4.0,Medicina,Urgncia Central,6.0,0.0,2,12,winter,26.0
4.0,Cirurgia,Urgncia Central,30.0,0.0,3,12,winter,
4.0,Medicina,Urgncia Central,6.0,0.0,3,12,winter,27.0
4.0,Medicina,Urgncia Central,20.07894736842105,0.39473684210526316,4,12,winter,28.0
4.0,Cirurgia,Urgncia Central,23.647058823529413,0.6176470588235294,4,12,winter,
4.0,Cirurgia,Urgncia Central,28.53125,0.46875,5,12,winter,
4.0,Medicina,Urgncia Central,15.126315789473685,0.4,5,12,winter,29.0
4.0,Cirurgia,Urgncia Central,39.03333333333333,0.23333333333333334,6,12,winter,
4.0,Medicina,Urgncia Central,31.261363636363637,0.125,6,12,winter,30.0
4.0,Medicina,Urgncia Central,19.684684684684683,0.3333333333333333,0,12,winter,31.0
4.0,Cirurgia,Urgncia Central,57.58974358974359,0.2564102564102564,0,12,winter,
4.0,Cirurgia,Urgncia Central,57.58974358974359,0.2564102564102564,1,1,winter,
4.0,Medicina,Urgncia Central,19.684684684684683,0.3333333333333333,1,1,winter,1.0
4.0,Cirurgia,Urgncia Central,1.0,0.0,2,1,winter,
4.0,Medicina,Urgncia Central,23.933333333333334,0.8,2,1,winter,2.0
4.0,Cirurgia,Urgncia Central,25.258064516129032,0.11290322580645161,3,1,winter,
4.0,Medicina,Urgncia Central,16.88,0.36,3,1,winter,3.0
4.0,Cirurgia,Urgncia Central,27.963636363636365,0.10909090909090909,4,1,winter,
4.0,Medicina,Urgncia Central,18.293577981651374,0.3394495412844037,4,1,winter,4.0
4.0,Medicina,Urgncia Central,19.53846153846154,0.4358974358974359,5,1,winter,5.0
4.0,Cirurgia,Urgncia Central,16.31578947368421,0.07017543859649122,5,1,winter,
4.0,Medicina,Urgncia Central,14.033333333333333,0.18333333333333332,6,1,winter,6.0
4.0,Cirurgia,Urgncia Central,65.74242424242425,0.13636363636363635,6,1,winter,
4.0,Medicina,Urgncia Central,14.94308943089431,0.3821138211382114,0,1,winter,7.0
4.0,Cirurgia,Urgncia Central,24.823529411764707,0.029411764705882353,0,1,winter,
4.0,Cirurgia,Urgncia Central,35.28260869565217,0.13043478260869565,1,1,winter,
4.0,Medicina,Urgncia Central,22.037037037037038,0.3333333333333333,1,1,winter,8.0
4.0,Cirurgia,Urgncia Central,22.29310344827586,0.06896551724137931,2,1,winter,
4.0,Medicina,Urgncia Central,7.829787234042553,0.14893617021276595,2,1,winter,9.0
4.0,Cirurgia,Urgncia Central,35.0,0.0,3,1,winter,
4.0,Medicina,Urgncia Central,19.350877192982455,0.6403508771929824,3,1,winter,10.0
4.0,Cirurgia,Urgncia Central,13.452830188679245,0.0,4,1,winter,
4.0,Medicina,Urgncia Central,17.373831775700936,0.1588785046728972,4,1,winter,11.0
4.0,Medicina,Urgncia Central,14.893203883495145,0.20388349514563106,5,1,winter,12.0
4.0,Cirurgia,Urgncia Central,45.20289855072464,0.2028985507246377,5,1,winter,
4.0,Medicina,Urgncia Central,12.26388888888889,0.18055555555555555,6,1,winter,13.0
4.0,Cirurgia,Urgncia Central,28.258064516129032,0.5967741935483871,6,1,winter,
4.0,Medicina,Urgncia Central,13.831683168316832,0.22772277227722773,0,1,winter,14.0
4.0,Cirurgia,Urgncia Central,28.23728813559322,0.23728813559322035,0,1,winter,
4.0,Cirurgia,Urgncia Central,103.87096774193549,0.3709677419354839,1,1,winter,
4.0,Medicina,Urgncia Central,20.694915254237287,0.2796610169491525,1,1,winter,15.0
4.0,Cirurgia,Urgncia Central,28.05128205128205,0.23076923076923078,2,1,winter,
4.0,Medicina,Urgncia Central,36.52427184466019,0.4077669902912621,2,1,winter,16.0
4.0,Cirurgia,Urgncia Central,90.31343283582089,0.7164179104477612,3,1,winter,
4.0,Medicina,Urgncia Central,27.050847457627118,0.4830508474576271,3,1,winter,17.0
4.0,Medicina,Urgncia Central,19.104,0.504,4,1,winter,18.0
4.0,Cirurgia,Urgncia Central,69.73972602739725,0.2328767123287671,4,1,winter,
4.0,Medicina,Urgncia Central,11.96039603960396,0.3069306930693069,5,1,winter,19.0
4.0,Cirurgia,Urgncia Central,62.98412698412698,0.6031746031746031,5,1,winter,
4.0,Medicina,Urgncia Central,33.403361344537814,0.5126050420168067,6,1,winter,20.0
4.0,Cirurgia,Urgncia Central,31.60674157303371,0.1348314606741573,6,1,winter,
4.0,Medicina,Urgncia Central,35.30769230769231,0.945054945054945,0,1,winter,21.0
4.0,Cirurgia,Urgncia Central,17.627906976744185,0.18604651162790697,0,1,winter,
4.0,Medicina,Urgncia Central,15.938144329896907,0.21649484536082475,1,1,winter,22.0
4.0,Cirurgia,Urgncia Central,83.17021276595744,0.2127659574468085,1,1,winter,
4.0,Cirurgia,Urgncia Central,30.88372093023256,0.2558139534883721,2,1,winter,
4.0,Medicina,Urgncia Central,17.45744680851064,0.3191489361702128,2,1,winter,23.0
4.0,Cirurgia,Urgncia Central,28.279411764705884,0.058823529411764705,3,1,winter,
4.0,Medicina,Urgncia Central,32.54330708661417,0.2992125984251969,3,1,winter,24.0
4.0,Medicina,Urgncia Central,20.920353982300885,0.336283185840708,4,1,winter,25.0
4.0,Cirurgia,Urgncia Central,31.86842105263158,0.42105263157894735,4,1,winter,
4.0,Cirurgia,Urgncia Central,42.73684210526316,0.2807017543859649,5,1,winter,
4.0,Medicina,Urgncia Central,11.916666666666666,0.09523809523809523,5,1,winter,26.0
4.0,Medicina,Urgncia Central,10.113924050632912,0.12658227848101267,6,1,winter,27.0
4.0,Cirurgia,Urgncia Central,29.5625,0.109375,6,1,winter,
4.0,Medicina,Urgncia Central,15.81981981981982,0.42342342342342343,0,1,winter,28.0
4.0,Cirurgia,Urgncia Central,40.01470588235294,0.1323529411764706,0,1,winter,
4.0,Medicina,Urgncia Central,27.495412844036696,0.44954128440366975,1,1,winter,29.0
4.0,Cirurgia,Urgncia Central,50.52542372881356,0.6610169491525424,1,1,winter,
4.0,Cirurgia,Urgncia Central,37.0,0.10526315789473684,2,1,winter,
4.0,Medicina,Urgncia Central,10.494623655913978,0.12903225806451613,2,1,winter,30.0
4.0,Medicina,Urgncia Central,19.789473684210527,0.2631578947368421,3,1,winter,31.0
4.0,Cirurgia,Urgncia Central,47.8235294117647,0.09803921568627451,3,1,winter,
4.0,Cirurgia,Urgncia Central,16.356164383561644,0.1506849315068493,4,2,winter,
4.0,Medicina,Urgncia Central,15.522522522522523,0.3333333333333333,4,2,winter,1.0
4.0,Cirurgia,Urgncia Central,11.655172413793103,0.06896551724137931,5,2,winter,
4.0,Medicina,Urgncia Central,9.323529411764707,0.029411764705882353,5,2,winter,2.0
4.0,Medicina,Urgncia Central,7.428571428571429,0.14285714285714285,6,2,winter,3.0
4.0,Cirurgia,Urgncia Central,15.08695652173913,0.043478260869565216,6,2,winter,
4.0,Medicina,Urgncia Central,11.989583333333334,0.11458333333333333,0,2,winter,4.0
4.0,Cirurgia,Urgncia Central,29.5,0.022727272727272728,0,2,winter,
4.0,Cirurgia,Urgncia Central,34.76119402985075,0.23880597014925373,1,2,winter,
4.0,Medicina,Urgncia Central,13.808333333333334,0.19166666666666668,1,2,winter,5.0
4.0,Medicina,Urgncia Central,25.987654320987655,0.4691358024691358,2,2,winter,6.0
4.0,Cirurgia,Urgncia Central,32.295081967213115,0.2786885245901639,2,2,winter,
4.0,Cirurgia,Urgncia Central,34.4,0.28,3,2,winter,
4.0,Medicina,Urgncia Central,28.850877192982455,0.3157894736842105,3,2,winter,7.0
4.0,Cirurgia,Urgncia Central,19.084745762711865,0.0847457627118644,4,2,winter,
4.0,Medicina,Urgncia Central,16.64485981308411,0.411214953271028,4,2,winter,8.0
4.0,Cirurgia,Urgncia Central,22.37735849056604,0.16981132075471697,5,2,winter,
4.0,Medicina,Urgncia Central,17.90740740740741,0.2222222222222222,5,2,winter,9.0
4.0,Cirurgia,Urgncia Central,15.84,0.12,6,2,winter,
4.0,Medicina,Urgncia Central,17.197916666666668,0.19791666666666666,6,2,winter,10.0
4.0,Cirurgia,Urgncia Central,53.87179487179487,0.38461538461538464,0,2,winter,
4.0,Medicina,Urgncia Central,17.27358490566038,0.5,0,2,winter,11.0
4.0,Cirurgia,Urgncia Central,38.9078947368421,0.25,1,2,winter,
4.0,Medicina,Urgncia Central,27.545454545454547,0.33636363636363636,1,2,winter,12.0
4.0,Medicina,Urgncia Central,21.676470588235293,0.2647058823529412,2,2,winter,13.0
4.0,Cirurgia,Urgncia Central,77.30188679245283,0.39622641509433965,2,2,winter,
4.0,Medicina,Urgncia Central,20.763779527559056,0.4330708661417323,3,2,winter,14.0
4.0,Cirurgia,Urgncia Central,30.317073170731707,0.04878048780487805,3,2,winter,
4.0,Cirurgia,Urgncia Central,18.016129032258064,0.12903225806451613,4,2,winter,
4.0,Medicina,Urgncia Central,19.112244897959183,0.29591836734693877,4,2,winter,15.0
4.0,Medicina,Urgncia Central,16.581818181818182,0.2818181818181818,5,2,winter,16.0
4.0,Cirurgia,Urgncia Central,39.68,0.0,5,2,winter,
4.0,Cirurgia,Urgncia Central,35.33870967741935,0.3387096774193548,6,2,winter,
4.0,Medicina,Urgncia Central,27.895833333333332,0.5520833333333334,6,2,winter,17.0
4.0,Cirurgia,Urgncia Central,44.765957446808514,0.14893617021276595,0,2,winter,
4.0,Medicina,Urgncia Central,23.0,0.05555555555555555,0,2,winter,18.0
4.0,Cirurgia,Urgncia Central,36.21951219512195,0.24390243902439024,1,2,winter,
4.0,Medicina,Urgncia Central,28.54368932038835,0.4563106796116505,1,2,winter,19.0
4.0,Cirurgia,Urgncia Central,13.0,0.0,2,2,winter,
4.0,Medicina,Urgncia Central,19.023255813953487,0.313953488372093,2,2,winter,20.0
4.0,Cirurgia,Urgncia Central,53.5,0.34615384615384615,3,2,winter,
4.0,Medicina,Urgncia Central,13.228813559322035,0.2711864406779661,3,2,winter,21.0
4.0,Medicina,Urgncia Central,13.267857142857142,0.15178571428571427,4,2,winter,22.0
4.0,Cirurgia,Urgncia Central,46.78688524590164,0.5737704918032787,4,2,winter,
4.0,Cirurgia,Urgncia Central,52.885714285714286,0.14285714285714285,5,2,winter,
4.0,Medicina,Urgncia Central,11.2,0.15,5,2,winter,23.0
4.0,Medicina,Urgncia Central,12.278350515463918,0.1958762886597938,6,2,winter,24.0
4.0,Cirurgia,Urgncia Central,28.102564102564102,0.05128205128205128,6,2,winter,
4.0,Medicina,Urgncia Central,23.95798319327731,0.6638655462184874,0,2,winter,25.0
4.0,Cirurgia,Urgncia Central,23.302325581395348,0.27906976744186046,0,2,winter,
4.0,Medicina,Urgncia Central,18.314285714285713,0.22857142857142856,1,2,winter,26.0
4.0,Cirurgia,Urgncia Central,62.11290322580645,0.5161290322580645,1,2,winter,
4.0,Cirurgia,Urgncia Central,51.064935064935064,0.37662337662337664,2,2,winter,
4.0,Medicina,Urgncia Central,7.109589041095891,0.1780821917808219,2,2,winter,27.0
4.0,Cirurgia,Urgncia Central,21.204545454545453,0.20454545454545456,3,2,winter,
4.0,Medicina,Urgncia Central,9.900990099009901,0.3069306930693069,3,2,winter,28.0
4.0,Cirurgia,Urgncia Central,41.19101123595506,0.4157303370786517,4,3,winter,
4.0,Medicina,Urgncia Central,12.386666666666667,0.14666666666666667,4,3,winter,1.0
4.0,Medicina,Urgncia Central,17.75,0.34615384615384615,5,3,winter,2.0
4.0,Cirurgia,Urgncia Central,45.57692307692308,0.4230769230769231,5,3,winter,
4.0,Medicina,Urgncia Central,11.956989247311828,0.15053763440860216,6,3,winter,3.0
4.0,Cirurgia,Urgncia Central,36.8235294117647,0.4117647058823529,6,3,winter,
4.0,Cirurgia,Urgncia Central,14.26530612244898,0.0,0,3,winter,
4.0,Medicina,Urgncia Central,14.114035087719298,0.37719298245614036,0,3,winter,4.0
4.0,Medicina,Urgncia Central,9.669902912621358,0.1941747572815534,1,3,winter,5.0
4.0,Cirurgia,Urgncia Central,42.77358490566038,0.05660377358490566,1,3,winter,
4.0,Cirurgia,Urgncia Central,37.40677966101695,0.4745762711864407,2,3,winter,
4.0,Medicina,Urgncia Central,26.40776699029126,0.7087378640776699,2,3,winter,6.0
4.0,Cirurgia,Urgncia Central,39.50909090909091,0.16363636363636364,3,3,winter,
4.0,Medicina,Urgncia Central,12.963302752293577,0.24770642201834864,3,3,winter,7.0
4.0,Cirurgia,Urgncia Central,21.402439024390244,0.18292682926829268,4,3,winter,
4.0,Medicina,Urgncia Central,23.26732673267327,0.15841584158415842,4,3,winter,8.0
4.0,Cirurgia,Urgncia Central,24.671232876712327,0.2054794520547945,5,3,winter,
4.0,Medicina,Urgncia Central,22.79310344827586,0.47126436781609193,5,3,winter,9.0
4.0,Medicina,Urgncia Central,32.0,0.411214953271028,6,3,winter,10.0
4.0,Cirurgia,Urgncia Central,38.273972602739725,0.2602739726027397,6,3,winter,
4.0,Medicina,Urgncia Central,10.990825688073395,0.25688073394495414,0,3,winter,11.0
4.0,Cirurgia,Urgncia Central,46.51111111111111,0.5555555555555556,0,3,winter,
4.0,Cirurgia,Urgncia Central,22.647058823529413,0.29411764705882354,1,3,winter,
