Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
2.0,Cirurgia,Urgncia Central,80.60810810810811,6.472972972972973,6,21,1,winter
2.0,Medicina,Urgncia Central,96.0754716981132,7.726415094339623,6,21,1,winter
2.0,Cirurgia,Urgncia Central,47.30555555555556,4.625,0,22,1,winter
2.0,Medicina,Urgncia Central,85.86111111111111,17.22222222222222,0,22,1,winter
2.0,Cirurgia,Urgncia Central,49.07079646017699,4.778761061946903,1,23,1,winter
2.0,Medicina,Urgncia Central,96.016,15.928,1,23,1,winter
2.0,Medicina,Urgncia Central,106.7841726618705,9.151079136690647,2,24,1,winter
2.0,Cirurgia,Urgncia Central,76.2536231884058,5.3478260869565215,2,24,1,winter
2.0,Cirurgia,Urgncia Central,78.30434782608695,2.898550724637681,3,25,1,winter
2.0,Medicina,Urgncia Central,114.23741007194245,9.964028776978417,3,25,1,winter
2.0,Cirurgia,Urgncia Central,77.37190082644628,3.0661157024793386,4,26,1,winter
2.0,Medicina,Urgncia Central,46.166666666666664,3.963768115942029,4,26,1,winter
2.0,Cirurgia,Urgncia Central,119.6694214876033,3.0578512396694215,5,27,1,winter
2.0,Medicina,Urgncia Central,66.97058823529412,3.980392156862745,5,27,1,winter
2.0,Medicina,Urgncia Central,55.365671641791046,2.783582089552239,6,28,1,winter
2.0,Cirurgia,Urgncia Central,55.354609929078016,3.0141843971631204,6,28,1,winter
2.0,Cirurgia,Urgncia Central,50.20168067226891,4.19327731092437,0,29,1,winter
2.0,Medicina,Urgncia Central,76.32592592592593,10.785185185185185,0,29,1,winter
2.0,Cirurgia,Urgncia Central,79.0609756097561,2.6951219512195124,1,30,1,winter
2.0,Medicina,Urgncia Central,57.90909090909091,3.909090909090909,1,30,1,winter
2.0,Medicina,Urgncia Central,93.02985074626865,13.955223880597014,2,31,1,winter
2.0,Cirurgia,Urgncia Central,47.059701492537314,3.656716417910448,2,31,1,winter
2.0,Cirurgia,Urgncia Central,45.67567567567568,3.3333333333333335,3,1,2,winter
2.0,Medicina,Urgncia Central,88.83333333333333,11.166666666666666,3,1,2,winter
2.0,Medicina,Urgncia Central,139.02173913043478,14.326086956521738,4,2,2,winter
2.0,Cirurgia,Urgncia Central,55.76119402985075,4.298507462686567,4,2,2,winter
2.0,Cirurgia,Urgncia Central,53.696296296296296,3.748148148148148,5,3,2,winter
2.0,Medicina,Urgncia Central,74.9047619047619,5.825396825396825,5,3,2,winter
2.0,Cirurgia,Urgncia Central,42.89393939393939,3.3257575757575757,6,4,2,winter
